FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Yerry,Mina,DEF,EVE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,5778,1,1,0,0,0,0,0,0.2,5778,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,751,0,-1,0,0,69,751,0,0,4,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,0,0,0,0,0,0.7,1.1,1.2,1.4,0.9,0.5,1.1,0.5,0.6,0.5,1.4,0.5,0.5,1.4,0.9,0.9,0.5,0.5,0.9,0.5,0.5,0.7,1.1,1.2,0.5,0.9,0.5,0.5,0.5,0.5,1.2,0.5
Tyrone,Mings,DEF,AVL,4500000,0,0,0,0,0,0,95308,0,0,0,0,0,0,0,0,95308,0,0,0,0,0,0,0,0,0,0,0,0,5.8,9698,0,-1,0,0,0,9698,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrick,Mitchell,DEF,CRY,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,6505,0,2,0,0,0,0,0,0.2,6505,0,0,1,0,0.2,0,1,0,0,0,0,0,0.9,1846,0,-1,0,0,90,1846,0,0,11,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0.5,0.9,0.5,0.5,0.5,1.4,0.5,0.9,0.5,0.5,1.4,1.2,1.4,0.9,0.5,0.5,0.5,1.1,0.7,0.5,1.2,0.5,0.5,0.5,0.7,0.5,0.7,0.6,0.5,1.2,1.4,1.2,1.1,0.9,0.5,0.5,0.7
Kaoru,Mitoma,MID,BHA,5000000,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,-1,0,0,0,137,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6600000,13,13,13,1.96969696969697E-06,1.96969696969697E-06,0,47183,0,2,0,0,0,2,0,2,47183,1,-1,13,-1,2,0,13,3,0,0,0,0,15.7,563151,0,-1,0,1,90,563151,1,0,57,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham,12.88,14.8,15,14.8,12.8,13.6,12.88,13.52,12.88,14.32,14.8,12.88,14.8,12.8,14.8,12.88,14.8,12.88,14.4,14.72,14.5,14.8,12.88,14.8,12.88,13.92,12.88,12.4,14.8,12.88,14.8,12.88,14.72,14.8,12.88,14.8,12.88
Jakub,Moder,MID,BHA,4500000,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,-1,0,0,0,130,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieffer,Moore,FWD,BOU,5500000,6,6,6,1.09090909090909E-06,1.09090909090909E-06,0,9687,0,0,0,0,0,1,0,1.1,9687,0,0,6,0,1.1,0,6,0,0,1,0,0,0.9,44432,0,-1,0,0,90,44432,0,0,27,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,5.1,5.8,7.4,8.5,7.4,8.5,4.4,8.5,8.5,7.4,8.5,7.4,6.3,7.4,8.5,4.4,8.5,7.4,7.4,8.5,7.4,5.5,7.4,6.3,4.6,8.5,7.4,8.5,7.4,5.1,8.5,7.4,8.5,5.6,7.4,8.5,7.4
,Mosquera,DEF,WOL,4000000,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2067,0,-1,0,0,0,2067,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Mount,MID,CHE,8000000,3,3,3,3.75E-07,3.75E-07,0,105078,0,0,0,0,0,0,0,0.4,105078,0,0,3,0,0.4,0,3,0,0,1,0,0,8.9,17128,0,-1,0,0,64,17128,0,0,5,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham,2.4,2,2.6,1.8,3.3,2.8,2.5,2.6,2.2,3.1,2.4,3.2,1.6,2.3,1.9,2.5,3.5,2.4,3.2,1.9,3.4,2.7,2.3,1.9,2.5,2,3.4,3.7,1.6,2.2,2.6,3,1.8,2,4.1,1.9,2.5
,Moutinho,MID,WOL,5000000,0,0,0,0,0,0,52987,0,0,0,0,0,0,0,0,52987,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1134,0,-1,0,0,0,1134,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Muniz,FWD,FUL,5500000,0,0,0,0,0,0,2742,0,0,0,0,0,0,0,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1426,0,-1,0,0,0,1426,0,0,0,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,42498,0,0,0,0,0,0,0,0.2,42498,0,0,1,0,0.2,0,1,0,0,0,0,0,6.4,17726,0,-1,0,0,1,17726,0,0,3,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Enock,Mwepu,MID,BHA,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,1942,0,0,0,0,0,0,0,0.2,1942,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,797,0,-1,0,0,14,797,0,0,5,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5
Vitalii,Mykolenko,DEF,EVE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2155,1,1,0,0,0,0,0,0.2,2155,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,3520,0,-1,0,0,90,3520,0,0,4,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,0.7,0.7,0.5,0.5,0.5,0.7,1.1,1.2,1.4,0.9,0.5,1.1,0.5,0.6,0.5,1.4,0.5,0.5,1.4,0.9,0.9,0.5,0.5,0.9,0.5,0.5,0.7,1.1,1.2,0.5,0.9,0.5,0.5,0.5,0.5,1.2,0.5
,N.Williams,DEF,NFO,4000000,0,0,0,0,0,0,78046,1,2,0,0,0,0,0,0,78046,0,0,0,0,0,0,0,0,0,0,0,0,27.3,72530,0,-1,0,0,90,72530,0,0,10,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4500000,0,0,0,0,0,0,2446,0,0,0,0,0,0,0,0,2446,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1848,0,-1,0,0,0,1848,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,2,2,2,4E-07,4E-07,0,4455,0,2,0,0,0,0,0,0.4,4455,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,3374,0,-1,0,0,90,3374,0,0,12,Arsenal,Southampton,Chelsea,Man Utd,Brighton,1,1.2,1,1.7,1,2.1,1,2.3,1,1.7,1.3,1,1.2,1.5,1.4,1.3,1,1.9,1.9,1.1,1.7,1.2,1.3,1.2,1,1.2,1.2,1.3,1.3,1,1.1,1,1.9,1.5,1.3,1,1.8
Reiss,Nelson,MID,ARS,5000000,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,119,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neto,GLK,BOU,4500000,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,-1,0,0,0,465,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neto,MID,WOL,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,94783,0,2,0,0,0,0,0,0.4,94783,0,0,2,0,0.4,0,2,0,0,0,0,0,16.3,51348,0,-1,0,0,90,51348,0,0,15,Fulham,Tottenham,Newcastle,Bournemouth,Southampton,1.9,1,1.3,1,1.2,1,1.2,1.4,1,2.3,1.3,1.4,1.2,1.1,1.2,1.5,1.7,1.7,1.8,1,1.3,1,1.3,1.5,1.2,1,1.3,1.9,1.2,1.6,1,1.7,1,2.1,1.3,1.9,1
,Neves,MID,WOL,5500000,4,4,4,7.27272727272727E-07,7.27272727272727E-07,0,14192,0,2,0,0,0,0,0,0.7,14192,0,0,4,0,0.7,0,4,2,0,0,0,0,1.9,16400,0,-1,0,0,90,16400,0,0,25,Fulham,Tottenham,Newcastle,Bournemouth,Southampton,5.1,3,3.9,3.2,3.7,3.1,3.8,4.2,2.9,5.7,4,4.1,3.7,3.4,3.7,4.3,4.8,4.7,5,3,3.9,2.9,4,4.3,3.8,3.1,4,5,3.7,4.5,3.3,4.8,2.7,5.5,4,5.1,2.9
Moussa,Niakhate,DEF,NFO,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1622,0,2,0,0,0,0,0,0.2,1622,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,457,0,-1,0,0,82,457,0,0,10,West Ham,Everton,Tottenham,Man City,Bournemouth,1.1,1.2,1.1,0.5,0.5,0.5,0.5,0.5,0.9,1.2,0.5,0.5,0.7,0.5,1.1,1.2,0.9,1.2,0.6,0.5,0.5,0.5,0.5,0.9,1.4,0.9,0.5,1.4,0.7,1.4,0.5,0.5,0.5,1.4,0.7,0.9,0.9
Eddie,Nketiah,FWD,ARS,6900000,1,1,1,1.44927536231884E-07,1.44927536231884E-07,0,20444,0,0,0,0,0,0,0,0.1,20444,-1,1,1,1,0.1,0,1,0,0,0,0,0,0.7,3713,0,-1,0,0,7,3713,-1,0,4,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0.6,0.5,0.9,1.1,1.2,0.7,0.6,0.5,1.1,0.5,0.5,1.2,1,0.5,1,1,0.5,0.5,0.5,1.3,0.5,0.8,0.9,0.5,0.5,0.7,1.4,0.7,0.9,0.8,1.4,0.5,0.5,0.5,0.7,0.8,1.2
Niels,Nkounkou,DEF,EVE,4000000,0,0,0,0,0,0,4037,0,0,0,0,0,0,0,0,4037,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3171,0,-1,0,0,0,3171,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,N?rgaard,MID,BRE,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,2779,0,2,0,0,0,0,0,0.4,2779,0,0,2,0,0.4,0,2,0,0,0,0,0,0.3,1206,0,-1,0,0,72,1206,0,0,14,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.,1.7,1.5,1.9,1.3,1.3,1,1.2,1,1,1.1,1.2,1.7,1.1,1.9,1,1.2,1.4,1.3,1.3,1,1.2,1,1.7,1.3,1.9,1.5,1.4,1,1.3,1,2.1,1,2.3,1,1.8,1,1.2
Lewis,O'Brien,MID,NFO,5000000,1,1,1,2E-07,2E-07,0,481,1,1,0,0,0,0,0,0.2,481,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,161,0,-1,0,0,74,161,0,0,7,West Ham,Everton,Tottenham,Man City,Bournemouth,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Martin,?degaard,MID,ARS,6500000,3,3,3,4.61538461538462E-07,4.61538461538462E-07,0,125958,0,0,0,0,0,0,0,0.5,125958,0,0,3,0,0.5,0,3,0,0,1,0,0,13.4,54381,0,-1,0,0,90,54381,0,0,9,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,2.6,2,3.4,3.7,2.6,3.4,2.4,2.4,2.5,2,2.4,1.8,4.1,1.8,1.6,3.3,1.6,2.5,1.9,3.2,2.8,3,3.1,2,2.5,2.8,3.2,2.5,1.9,2.7,2.3,1.9,2.3,1.9,2.2,3.5,2.2
Angelo,Ogbonna,DEF,WHU,4500000,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23,0,-1,0,0,0,23,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ojeda,MID,NFO,4500000,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0.1,393,0,-1,0,0,0,393,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armstrong,Oko-Flex,MID,WHU,4500000,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,-1,0,0,0,866,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Olise,MID,CRY,5500000,0,0,0,0,0,0,4403,0,0,0,0,0,0,0,0,4403,0,0,0,0,0,0,0,0,0,0,0,0,0.1,219,0,-1,0,0,0,219,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin,Olsen,GLK,AVL,4000000,0,0,0,0,0,0,6691,0,0,0,0,0,0,0,0,6691,0,0,0,0,0,0,0,0,0,0,0,0,2,5721,0,-1,0,0,0,5721,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amadou,Onana,MID,EVE,5000000,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,-1,0,0,0,1045,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Onomah,MID,FUL,4500000,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0.1,401,0,-1,0,0,0,401,0,0,0,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank,Onyeka,MID,BRE,5000000,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,-1,0,0,0,153,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ortega,GLK,MCI,4000000,0,0,0,0,0,0,4254,0,0,0,0,0,0,0,0,4254,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1775,0,-1,0,0,0,1775,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pablo Mari,DEF,ARS,4500000,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0.1,162,0,-1,0,0,0,162,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Palhinha,MID,FUL,5000000,2,2,2,4E-07,4E-07,0,1966,0,2,0,0,0,0,0,0.4,1966,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,5787,0,-1,0,0,90,5787,0,0,10,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham,1,1.6,1,1.1,1,1.2,1.9,1.3,1.4,1.3,2.1,1,1.9,1,1.7,1.3,1.2,1,1,1.2,1,2.3,1,1.1,1.2,1.2,1,1,1.8,1.5,1.3,1.7,1.2,1.4,1,1.7,1.3
Cole,Palmer,MID,MCI,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2200,0,0,0,0,0,0,0,0.2,2200,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,1881,0,-1,0,0,2,1881,0,0,3,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0,0,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Jonathan,Panzo,DEF,NFO,4000000,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Parrott,FWD,TOT,4500000,0,0,0,0,0,0,2336,0,0,0,0,0,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,-1,0,0,0,0,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,Partey,MID,ARS,5000000,3,3,3,6E-07,6E-07,0,8154,0,0,0,0,0,0,0,0.6,8154,0,0,3,0,0.6,0,3,0,0,1,0,0,0.7,11771,0,-1,0,0,90,11771,0,0,17,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,2.6,2,3.4,3.7,2.6,3.4,2.4,2.4,2.5,2,2.4,1.8,4.1,1.8,1.6,3.3,1.6,2.5,1.9,3.2,2.8,3,3.1,2,2.5,2.8,3.2,2.5,1.9,2.7,2.3,1.9,2.3,1.9,2.2,3.5,2.2
Nathan,Patterson,DEF,EVE,4000000,2,2,2,5E-07,5E-07,0,23831,0,1,0,0,0,0,0,0.5,23831,0,0,2,0,0.5,0,2,0,0,0,0,0,5,129739,0,-1,0,0,90,129739,0,0,12,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,2.1,2,1,1.3,1.3,2.1,2.8,2.5,2.8,2.5,1.3,2.8,1,1.8,1.2,2.8,1,1.5,2.8,2.5,2.5,1,1.6,2.5,1.6,1,2.1,2.8,2.5,1.1,2.5,1.6,1.4,1.2,1,2.5,1.5
Ben,Pearson,MID,BOU,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,3791,1,0,0,0,0,0,0,0.4,3791,0,0,2,0,0.4,0,2,0,0,1,0,0,0.4,12077,0,-1,0,0,71,12077,0,0,3,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,1,1.2,1,1.1,1.9,1.1,1,1.6,1.4,1.5,1.2,1.4,1.2,1,1.9,1,1.7,1.3,1.2,2.3,1,1.3,1,1.2,1,1.3,1.7,1.9,1,1,1.8,1,1.3,1.2,1.3,1.7,1.5
,Pellistri,MID,MUN,4500000,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0.1,133,0,-1,0,0,0,133,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Pepe,MID,ARS,5400000,0,0,0,0,0,0,8836,0,0,0,0,0,0,0,0,8836,-1,1,0,1,0,0,0,0,0,0,0,0,0.4,2048,0,-1,0,0,0,2048,-1,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayoze,Perez,MID,LEI,5000000,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0.1,639,0,-1,0,0,0,639,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan,Perisic,DEF,TOT,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,347491,0,0,0,0,0,0,0,0.2,347491,0,0,1,0,0.2,0,1,0,0,0,0,0,19.8,32797,0,-1,0,0,24,32797,0,0,6,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham,0.7,1.4,0.5,0.9,0.5,0.5,0.6,0.7,0.5,1.4,1.2,0.5,0.5,0.5,0.5,0.5,0.9,0.9,0.9,0.5,0.5,0.5,1.1,0.9,1.2,0.7,1.2,1.2,0.5,0.5,0.5,1.4,0.5,1.1,0.7,0.5,0.5
Romain,Perraud,DEF,SOU,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,392,0,0,0,0,0,0,0,0.2,392,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,215,0,-1,0,0,18,215,0,0,2,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0.5,0.5,1.4,0.9,1.2,0.5,0.7,1.4,0.5,1.1,0.5,0.9,0.9,0.5,0.5,0.5,0.5,0.7,1.2,0.9,0.5,1.4,0.7,0.5,0.6,1.2,1.1,0.9,0.5,1.1,0.7,0.5,0.5,0.5,0.5,0.5,0.5
Kalvin,Phillips,MID,MCI,5000000,1,1,1,2E-07,2E-07,0,9395,0,0,0,0,0,0,0,0.2,9395,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,3026,0,-1,0,0,1,3026,0,0,3,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Nathaniel,Phillips,DEF,LIV,4000000,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1580,0,-1,0,0,0,1580,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaden,Philogene-Bidace,MID,AVL,4500000,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Pickford,GLK,EVE,4500000,3,3,3,6.66666666666667E-07,6.66666666666667E-07,0,26071,0,1,0,5,0,0,0,0.7,26071,0,0,3,0,0.7,0,3,0,0,0,0,0,5.9,35847,0,-1,0,0,90,35847,0,0,20,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,3.7,3.6,1.6,2.5,2.5,3.7,4.3,3.7,4.3,3.7,2.5,4.3,1.6,3.3,2.3,4.3,1.6,2.9,4.3,3.7,4.3,2,3.1,4.3,3,2.1,3.7,4.3,3.7,2.2,3.7,3.1,2.7,2.3,2.1,3.7,2.9
